customer_id,full_name,age,gender,country,city,occupation,annual_income,account_age_days,kyc_status,pep_flag,sanctions_flag,onboarding_date,risk_category,email,phone_number,customer_age_group,kyc_risk_flag
CUST-815234,Caitlin Walker,61,Other,US,Gregorybury,Housing manager/officer,82241.0,3084,Pending,0,0,2017-12-07,High,jimenezjacob@example.org,990.715.8254x4412,46-65,1
CUST-825452,Alyssa Walker,35,Other,CH,New Kimberly,Production manager,56488.0,2494,Verified,0,0,2019-07-20,Low,anthonysantiago@example.net,(554)716-5212,26-45,0
CUST-185090,Norman Camacho,27,Other,VE,Jasmineview,Art therapist,67186.0,3409,Pending,0,0,2017-01-16,High,vaughnshane@example.com,375.355.6026x3061,26-45,1
CUST-830889,Krystal Carroll,19,Male,AU,North Drewland,Operational researcher,15400.0,791,Verified,0,0,2024-03-18,Low,nicholas01@example.net,352.422.5592x6448,18-25,0
CUST-755608,Sara Williams,56,Other,US,Williamborough,Insurance account manager,,2023,Rejected,0,0,2020-11-02,Medium,,nan,46-65,1
CUST-390819,Jenna Fox,82,Female,EG,Mccarthystad,Electrical engineer,20169.0,794,Verified,0,0,2024-03-15,Medium,elizabeth19@example.com,277.953.0495x355,65+,0
CUST697586,Ashley Hood,47,Other,JP,West Olivia,"Librarian, academic",22902.0,1124,Verified,0,0,2023-04-20,Medium,austinpatel@example.org,222-448-3367x928,46-65,0
CUST-547861,Ronald Beck,24,Female,CA,Josephside,Theatre stage manager,47378.0,1667,Verified,0,0,2021-10-24,Low,robert60@example.org,327.447.3360x5576,18-25,0
CUST-540467,Rodney Miller,75,Female,KP,Ochoafurt,"Loss adjuster, chartered",6736.0,798,Verified,0,0,2024-03-11,High,pbrooks@example.org,+1-310-514-9815x735,65+,0
CUST-306440,Nicholas Smith,39,Female,GB,East Philip,Pension scheme manager,64259.0,2565,Verified,0,0,2019-05-10,Low,tammie57@example.org,7675510705,26-45,0
CUST-213079,Madison Cortez,78,Male,CH,West Jeremymouth,"Designer, jewellery",19720.0,3410,Verified,0,0,2017-01-15,Low,sleblanc@example.org,+1-554-814-7644x4323,65+,0
CUST-707056,Savannah Edwards,33,Male,CH,North Robertmouth,"Designer, television/film set",16336.0,137,Verified,0,0,2026-01-01,Low,jacobcole@example.net,583-978-5829x354,26-45,0
CUST-552816,Gloria George,26,Male,FR,West Johnside,Patent examiner,10845.0,2291,Verified,0,0,2020-02-08,Medium,egreer@example.org,+1-996-350-9016,26-45,0
CUST-111121,Joseph Butler,76,Female,AU,Port Tylerport,Broadcast journalist,6916.0,1754,Expired,0,0,2021-07-29,Low,asteele@example.org,2909699259,65+,0
CUST-724086,Tyler Rodriguez,26,Other,SG,Tiffanybury,"Engineer, control and instrumentation",,794,Expired,0,0,2024-03-15,Low,,nan,26-45,0
CUST-935741,Melanie Bradley,23,Male,LB,New Anita,Secretary/administrator,23186.0,2395,Verified,0,0,2019-10-27,Medium,colonsharon@example.net,507-496-3339,18-25,0
CUST-732636,Edward Sosa,61,Female,CA,Smithbury,Museum/gallery exhibitions officer,8928.0,34,Verified,0,0,2026-04-14,Low,ocamacho@example.net,001-261-879-3749,46-65,0
CUST-304899,Mia Garcia,43,Other,NL,Marshallberg,Commercial art gallery manager,8896.0,3217,Verified,0,0,2017-07-27,Low,jeffrey76@example.net,(863)638-4397,26-45,0
CUST-746030,Frank Morales,56,Female,GB,Scottmouth,Artist,17412.0,430,Verified,0,0,2025-03-14,Low,fosterthomas@example.org,722.446.7546,46-65,0
CUST-323491,ASHLEY PARSONS,48,Female,JP,South Adam,Archaeologist,70849.0,3337,Verified,0,0,2017-03-29,Low,mejiameghan@example.org,nan,46-65,0
CUST-681636,Patrick Nielsen,32,Male,GB,South Thomas,"Surveyor, insurance",18366.0,797,Verified,0,0,2024-03-12,Low,jesusward@example.net,714-931-9327,26-45,0
CUST-282750,Theresa Dodson,61,Other,US,West Kellyport,Medical secretary,7690.0,803,Verified,0,0,2024-03-06,Low,norrisbenjamin@example.org,479-984-7424,46-65,0
CUST-454820,Jessica Hunt,44,Female,AU,Salasfort,Haematologist,18545.0,1515,Pending,0,0,2022-03-25,High,darrell10@example.net,987-905-5040x341,26-45,1
CUST-933511,Cindy Curtis,42,Male,DE,Bakerfurt,"Designer, blown glass/stained glass",18198.0,2845,Verified,0,0,2018-08-03,Low,cyang@example.net,241-701-2923,26-45,0
CUST-408472,Adam Conley,37,Female,US,Kerriburgh,Ergonomist,3334.0,2579,Pending,0,0,2019-04-26,High,maxwellsteele@example.net,547.538.6005x176,26-45,1
CUST-168024,Christopher Solomon,39,Other,CA,Gonzalezborough,Regulatory affairs officer,21205.0,3615,Verified,0,0,2016-06-24,Low,angela09@example.net,9995266410,26-45,0
CUST-618827,Jennifer Walton,78,Female,DE,East Anthonyland,Outdoor activities/education manager,18738.0,2614,Expired,0,0,2019-03-22,Low,karenbarton@example.com,001-534-952-6841x4664,65+,0
CUST-545668,Luis Walker,66,Other,SA,North Carlos,"Surveyor, minerals",35858.0,3451,Verified,0,0,2016-12-05,Low,carrie48@example.net,911.368.0488x3498,65+,0
CUST-637145,Samantha Lewis,61,Female,AU,Lake Crystalville,Ophthalmologist,80359.0,1772,Verified,0,0,2021-07-11,Low,taylorbrown@example.com,2985884863,46-65,0
CUST-186422,Richard Mccoy,55,Other,AU,South Joelberg,Special educational needs teacher,48464.0,2637,Verified,0,0,2019-02-27,Low,ramirezkristopher@example.com,849-299-5306x35873,46-65,0
CUST-445234,Scott Walsh,50,Female,JP,Port Joshua,Exhibition designer,18247.0,3148,Verified,0,0,2017-10-04,Low,heatherwalsh@example.net,(419)817-7877x8671,46-65,0
CUST-108948,Anthony Guerrero,56,Female,SG,Lake Cynthiabury,Nutritional therapist,10152.0,3208,Rejected,0,0,2017-08-05,Low,lestersandra@example.org,+1-524-277-7844x27570,46-65,1
CUST-516814,Brenda Castaneda,47,Male,JP,Warrenfurt,Physiotherapist,133432.0,860,Verified,0,0,2024-01-09,Low,phillipsdebbie@example.com,316-759-3157,46-65,0
CUST-296971,Heather Moore,72,Other,CA,New Jon,Clothing/textile technologist,22958.0,1797,Verified,0,0,2021-06-16,Medium,marvintaylor@example.com,8577164723,65+,0
CUST-790852,Stacey Walsh,63,Female,US,New Lisa,"Biochemist, clinical",22242.0,1744,Verified,0,0,2021-08-08,Medium,lshaffer@example.com,714-873-4237,46-65,0
CUST-245893,Sharon Arnold,37,Female,DE,Lake Andrew,Phytotherapist,21657.0,3274,Verified,0,0,2017-05-31,Low,hornmorgan@example.org,001-768-312-8271x148,26-45,0
CUST-213915,Tiffany Aguirre,60,Other,CH,Kingland,"Scientist, research (life sciences)",25302.0,2618,Expired,0,0,2019-03-18,Medium,nataliejohnson@example.net,(544)473-0385x210,46-65,0
CUST-308665,Brenda Price,26,Female,GB,North Lisafurt,Ceramics designer,19909.0,955,Verified,0,0,2023-10-06,Low,dorothy43@example.com,611-480-2325x243,26-45,0
CUST-264663,Walter Michael,32,Male,DE,South Jasonview,Neurosurgeon,,1959,Pending,0,0,2021-01-05,Medium,,nan,26-45,1
CUST-597842,Ann Jones,38,Other,DE,Richardfort,Medical physicist,15020.0,1272,Verified,0,0,2022-11-23,Low,turnerchristian@example.net,(259)853-5504,26-45,0
CUST-734229,Erica Martinez,49,Other,GB,New Larryton,"Loss adjuster, chartered",21527.0,2332,Expired,0,0,2019-12-29,Low,careyterry@example.net,974-649-4062,46-65,0
CUST-846216,Kristina Stafford,56,Female,FR,Maryburgh,Recycling officer,15057.0,3318,Pending,0,0,2017-04-17,High,meghanallen@example.org,566-606-7699x2086,46-65,1
CUST-512668,Brad Higgins,23,Male,NL,South Alberthaven,"Librarian, public",13373.0,647,Verified,0,0,2024-08-09,Low,julie57@example.net,+1-207-432-6072x9045,18-25,0
CUST-898868,Alex Jordan,33,Female,AF,Mcbridefort,Science writer,23730.0,431,Verified,0,0,2025-03-13,Medium,xhinton@example.com,543-401-2565x53126,26-45,0
CUST-828221,Roberto Sherman,77,Female,GB,South Coryport,"Journalist, magazine",18425.0,1636,Expired,0,0,2021-11-24,Low,matthewwilliamson@example.org,+1-548-511-2842x1132,65+,0
CUST-583767,Robert Burke,26,Male,DE,New Rebeccabury,Chief Financial Officer,63120.0,993,Pending,0,0,2023-08-29,High,scottwilliams@example.org,8754176281,26-45,1
CUST-408433,Kristin Scott,33,Other,JP,Tonyamouth,"Doctor, general practice",3443.0,690,Verified,0,0,2024-06-27,Low,mbecker@example.net,001-850-512-4102x56402,26-45,0
CUST658155,Taylor Gonzales,45,Female,JP,West Clarenceside,Environmental manager,47290.0,3427,Verified,0,0,2016-12-29,Low,xfrederick@example.org,+1-723-372-1093x87350,26-45,0
CUST-909930,John Mcbride,66,Male,CH,Sherylshire,"Surveyor, hydrographic",52694.0,1535,Expired,0,0,2022-03-05,Low,carlosnguyen@example.org,+1-860-393-6388x948,65+,0
CUST-331282,Angelica Stevenson,30,Other,SA,East Suzanne,Set designer,5159.0,685,Verified,0,0,2024-07-02,Medium,emily73@example.net,001-526-750-8502x23552,26-45,0
CUST-548665,Melissa King,33,Male,US,Michelemouth,Musician,17328.0,1461,Verified,0,0,2022-05-18,Low,chrismaldonado@example.org,001-596-686-6820,26-45,0
CUST-781516,Margaret Brown,65,Male,PK,Turnermouth,"Programmer, applications",16983.0,896,Verified,0,0,2023-12-04,Low,leecandice@example.com,001-846-889-7961x86362,46-65,0
CUST-364178,Carly Gilmore,30,Other,GB,West Larrymouth,Aid worker,8223.0,2585,Verified,0,0,2019-04-20,Low,andrew49@example.com,940-843-5383,26-45,0
CUST-992919,Benjamin Dorsey,79,Male,GB,Nancyland,Diagnostic radiographer,12778.0,2493,Expired,0,0,2019-07-21,Low,ejones@example.org,484.746.1768,65+,0
CUST-895807,David Martinez,33,Female,US,Port Meganberg,Broadcast engineer,10123.0,1756,Pending,0,0,2021-07-27,High,benjaminbaker@example.org,829-895-9697,26-45,1
CUST-349628,Dawn Johnson,74,Other,NL,Port Jamesland,"Sound technician, broadcasting/film/video",75101.0,550,Verified,0,0,2024-11-14,Medium,tsaunders@example.org,654-472-4363x8814,65+,0
CUST-340134,Bobby Brock,60,Female,US,Brittanyhaven,Furniture conservator/restorer,,2210,Verified,0,0,2020-04-29,Low,,nan,46-65,0
CUST-106336,Jonathan Patterson,26,Female,PK,Carolynmouth,Ship broker,53642.0,789,Verified,1,0,2024-03-20,High,cmorrison@example.org,956-844-6017x6204,26-45,0
CUST-347789,Corey Murphy,82,Male,CA,Tinamouth,Probation officer,36503.0,1914,Verified,0,0,2021-02-19,Low,evanstanya@example.com,576.622.1072x5120,65+,0
CUST-311184,Rose Lopez,52,Female,AF,Mcleanbury,"Designer, blown glass/stained glass",9993.0,1473,Verified,0,0,2022-05-06,Medium,lhall@example.com,(375)498-9431,46-65,0
CUST-499947,William Morton,72,Male,JP,Bondmouth,Fitness centre manager,15257.0,1230,Verified,0,0,2023-01-04,Low,kerrmorgan@example.net,001-249-767-9713x065,65+,0
CUST-604201,Ray Stokes,27,Female,LB,Baileystad,Theatre director,31025.0,1923,Verified,0,0,2021-02-10,Medium,karenlopez@example.net,381.485.6249x7212,26-45,0
CUST-491270,Craig Warner,67,Female,GB,Port Stephanie,"Therapist, drama",9362.0,2410,Verified,0,0,2019-10-12,Low,shermancynthia@example.net,(352)934-9226,65+,0
CUST-367657,Paul Delgado,62,Other,JP,New Deborah,Translator,36282.0,2601,Verified,0,0,2019-04-04,Low,wriddle@example.org,+1-611-796-7344x7787,46-65,0
CUST-761601,Tiffany Cruz,21,Other,FR,East Kelly,"Designer, fashion/clothing",18615.0,606,Verified,0,0,2024-09-19,Low,briannahunter@example.com,+1-803-549-4806,18-25,0
CUST-222400,Thomas Cole,29,Other,JP,Benitezfurt,"Copywriter, advertising",16943.0,1575,Verified,0,0,2022-01-24,Medium,ryanbooth@example.org,001-829-417-6749x812,26-45,0
CUST-825443,Sherry Hoffman,56,Other,CH,Port Whitneytown,"Therapist, occupational",36231.0,2698,Expired,0,0,2018-12-28,Low,christinarivas@example.com,416-818-8410,46-65,0
CUST-382089,Spencer Hughes,44,Other,CA,Daychester,Field trials officer,30061.0,1262,Verified,0,0,2022-12-03,Low,jonathan62@example.com,(983)639-8457x26873,26-45,0
CUST-868650,Sarah Evans,73,Male,EG,Lake Tammy,"Engineer, energy",17108.0,764,Pending,0,0,2024-04-14,Medium,vegabenjamin@example.com,982.793.4455,65+,1
CUST-291605,Michelle Delgado,42,Female,CH,Port Monicafurt,"Scientist, physiological",49589.0,3571,Verified,0,0,2016-08-07,Low,michellebrown@example.net,(411)662-5183x1726,26-45,0
CUST-131107,Gregory Reed,48,Female,AU,Lake Craigbury,Market researcher,10334.0,3116,Verified,0,0,2017-11-05,Low,akim@example.com,(841)949-3838,46-65,0
CUST-930248,Mathew Heath,18,Female,FR,Heidiburgh,Mechanical engineer,33899.0,3119,Verified,0,0,2017-11-02,Medium,simpsonfernando@example.com,630-326-5898,18-25,0
CUST-956526,Ashley Lucas,48,Female,FR,Lindaside,Multimedia specialist,33361.0,1551,Verified,1,0,2022-02-17,Medium,,3008360653,46-65,0
CUST-245608,Michael Blair,21,Other,LB,West Patrick,"Designer, blown glass/stained glass",17735.0,2174,Verified,0,0,2020-06-04,Medium,jimeneznicholas@example.org,997.816.7558x5747,18-25,0
CUST-792299,Jacob Higgins,42,Male,CH,South Vincentside,Community development worker,27675.0,3329,Verified,0,0,2017-04-06,Low,njennings@example.net,(335)750-7015x607,26-45,0
CUST-932527,Susan Roman,28,Female,CA,Velasquezburgh,Arboriculturist,9174.0,1951,Rejected,0,0,2021-01-13,Low,baldwinheather@example.org,+1-974-934-7531x56695,26-45,1
CUST-699672,Elizabeth Cohen,82,Male,LB,New Jenniferview,Neurosurgeon,42058.0,3264,Verified,0,1,2017-06-10,High,tammyjordan@example.net,(831)601-8849,65+,0
CUST-605590,Jennifer White,48,Male,US,Chapmanview,Early years teacher,19352.0,3086,Expired,0,0,2017-12-05,Low,paul85@example.com,440-280-3503x914,46-65,0
CUST-331081,Leroy Wheeler,50,Other,AU,New Hayleyfurt,"Loss adjuster, chartered",15276.0,2747,Verified,0,0,2018-11-09,Low,robert59@example.net,(628)961-3591x36947,46-65,0
CUST-903562,Kevin Washington,26,Other,GB,Port Kellymouth,Television/film/video producer,45903.0,2939,Pending,0,0,2018-05-01,High,eguerrero@example.com,291.474.9615x6682,26-45,1
CUST-193469,BRITTANY YOUNG,61,Other,DE,Lake Lindsey,Tax inspector,13453.0,771,Pending,0,0,2024-04-07,High,rick93@example.com,717.395.5214x9347,46-65,1
CUST-661620,Thomas Walker,42,Female,CH,West Cherylmouth,"Teacher, primary school",8217.0,1310,Pending,0,0,2022-10-16,Medium,lori23@example.net,724-527-8602,26-45,1
CUST-664441,Patricia Jones,76,Female,MA,North Autumn,Charity fundraiser,7408.0,1216,Pending,0,0,2023-01-18,High,randymurphy@example.net,895.967.3620,65+,1
CUST-727971,Angela Roberts,58,Female,AU,Rojasport,Health and safety inspector,33664.0,2821,Verified,1,0,2018-08-27,High,melissamurphy@example.net,001-439-428-2336,46-65,0
CUST-161669,April Simmons,60,Male,SG,Stevenstown,Medical secretary,8988.0,863,Pending,0,0,2024-01-06,Medium,ljones@example.net,+1-407-480-4140x47488,46-65,1
CUST-413630,Debbie Torres,38,Male,DE,Blackside,"Pilot, airline",75233.0,1383,Verified,0,0,2022-08-04,Low,hherrera@example.com,001-371-821-3402x8967,26-45,0
CUST-304568,Jeffrey Bates,68,Male,LB,North Mauricestad,Occupational psychologist,5128.0,3082,Pending,0,0,2017-12-09,High,nherring@example.net,001-625-829-2946x586,65+,1
CUST-405221,Dawn Taylor,36,Male,US,South Rachelhaven,"Conservation officer, historic buildings",72223.0,3066,Verified,0,0,2017-12-25,Medium,andrewcosta@example.org,5987364825,26-45,0
CUST-547858,Jessica Smith,39,Male,IQ,West Hollyfort,Film/video editor,25532.0,1941,Verified,0,0,2021-01-23,Medium,angela70@example.org,+1-840-761-0251x117,26-45,0
CUST-135644,Shannon Cruz,33,Male,CA,Jessechester,Chiropractor,20584.0,1240,Verified,0,0,2022-12-25,Low,harrellrichard@example.com,+1-957-801-5511x253,26-45,0
CUST-586197,Lynn Cooper,66,Female,FR,Maryborough,Public affairs consultant,15041.0,1824,Verified,0,0,2021-05-20,Low,mollybriggs@example.org,(229)936-2286x2551,65+,0
CUST-700446,Amanda Dudley,79,Female,JP,Maynardville,Race relations officer,29126.0,388,Pending,0,0,2025-04-25,High,rarias@example.com,408-398-5734x137,65+,1
CUST-933853,Tara White,41,Female,SG,Robertberg,Chartered public finance accountant,21453.0,81,Verified,0,0,2026-02-26,Medium,cerickson@example.net,(821)531-3323x790,26-45,0
CUST-928446,Bradley Jackson,33,Male,CH,Port Nicholeborough,"Education officer, community",47682.0,481,Verified,0,0,2025-01-22,Medium,hallbrendan@example.org,906.411.0650x989,26-45,0
CUST-784343,Anthony Gordon,38,Male,DE,Troytown,Medical sales representative,23860.0,3488,Pending,0,0,2016-10-29,High,lewiskevin@example.org,+1-602-709-5724,26-45,1
CUST-100089,Anthony Rogers,49,Female,NG,Simpsonside,Forest/woodland manager,24470.0,2128,Expired,0,0,2020-07-20,Medium,sabrinaortiz@example.org,485.503.0808,46-65,0
CUST-469221,Gregory Tanner,83,Male,JP,Sanchezborough,"Investment banker, corporate",17076.0,2715,Pending,0,0,2018-12-11,High,stoneanthony@example.net,308-790-0897,65+,1
CUST-720529,Tammy Black,63,Female,LB,North Edwardchester,"Designer, multimedia",21165.0,2549,Verified,0,0,2019-05-26,Medium,cynthiapeters@example.net,694.349.2436,46-65,0
CUST-828252,Robert Smith,36,Other,US,Hallfort,Ship broker,27322.0,2579,Pending,1,0,2019-04-26,Medium,danielle31@example.com,001-438-997-9250x65257,26-45,1
CUST-272011,Jose Ponce,71,Male,GB,Christianfurt,Neurosurgeon,6653.0,3227,Verified,0,0,2017-07-17,Low,youngjulia@example.org,001-656-872-1701,65+,0
CUST-445356,Lisa Phelps,29,Female,NL,Andersonfurt,Volunteer coordinator,8572.0,3187,Verified,0,0,2017-08-26,Low,jvincent@example.net,(810)738-0983,26-45,0
CUST-920755,William Ibarra,33,Male,DE,Robertland,Industrial buyer,37059.0,3587,Verified,0,0,2016-07-22,Medium,erica65@example.net,(423)478-0119x045,26-45,0
CUST-203878,Daniel Dixon,24,Male,GB,Alishire,Sports administrator,24824.0,3080,Verified,0,0,2017-12-11,Medium,rogersnicholas@example.com,001-928-850-7468x9624,18-25,0
CUST-371645,Olivia Lowe,19,Other,AU,Nicholasshire,Retail manager,19364.0,637,Verified,0,0,2024-08-19,Low,gregorybond@example.org,9412732024,18-25,0
CUST-361212,Tanya James DVM,71,Other,AU,Lewisfurt,"Teacher, music",22312.0,1798,Rejected,0,0,2021-06-15,Low,rwilliams@example.net,+1-754-219-3384x142,65+,1
CUST-339876,Sharon Kim,57,Other,NL,East Sarahfort,"Engineer, aeronautical",28093.0,1252,Verified,0,0,2022-12-13,Low,holtclifford@example.net,300.894.8367,46-65,0
CUST-188693,Tiffany Powell,54,Other,CH,Lake Darren,Fish farm manager,15095.0,3311,Expired,0,0,2017-04-24,Medium,seanhull@example.org,954-281-3293x418,46-65,0
CUST-809649,Penny Manning,33,Female,SY,Johnton,Video editor,12774.0,779,Expired,0,0,2024-03-30,High,brettdodson@example.com,859-792-0771x01824,26-45,0
CUST-963359,Tyler Miller,85,Other,FR,Elizabethbury,Hydrogeologist,25262.0,2488,Verified,0,0,2019-07-26,Medium,heatheranderson@example.com,8134761213,65+,0
CUST-470453,Stephanie Flowers,24,Female,AU,Hornberg,Wellsite geologist,11104.0,699,Verified,0,0,2024-06-18,Low,gina53@example.com,346-883-4048x6664,18-25,0
CUST-606592,David Allen,55,Female,US,South Janetmouth,"Merchandiser, retail",29312.0,3023,Verified,0,0,2018-02-06,Medium,lschmidt@example.net,+1-598-893-7092x36098,46-65,0
CUST-611984,James Smith,25,Female,IR,Harveytown,English as a foreign language teacher,6688.0,1886,Verified,0,0,2021-03-19,High,collinsbrad@example.org,698-600-5305x067,18-25,0
CUST-188860,David Short,85,Other,NL,Michaelberg,"Engineer, manufacturing",45270.0,1683,Verified,0,0,2021-10-08,Low,hgordon@example.net,(674)530-5246x52369,65+,0
CUST-291031,Andrea Lee,52,Male,CH,South Ericaton,Risk manager,30663.0,2689,Pending,0,0,2019-01-06,High,,(847)365-8377,46-65,1
CUST-398739,Mark Brown,23,Male,CA,Matthewshire,Newspaper journalist,26349.0,3048,Verified,0,0,2018-01-12,Low,stevenfleming@example.com,805-957-0470x53270,18-25,0
CUST-619640,Olivia Davis,34,Female,JP,Pattonland,"Accountant, chartered certified",,3197,Expired,0,0,2017-08-16,Low,,nan,26-45,0
CUST-460836,Daniel Diaz,82,Male,SG,Robertfort,Customer service manager,70673.0,969,Verified,0,0,2023-09-22,Medium,barrettkenneth@example.net,+1-899-583-3820,65+,0
CUST-897861,Melissa Bradford,72,Male,FR,Lake Carla,"Editor, magazine features",44804.0,2988,Verified,0,0,2018-03-13,Low,hmorales@example.org,273.934.6214x617,65+,0
CUST-840777,Thomas Huffman,31,Other,JP,Anaberg,Architectural technologist,,2504,Verified,1,0,2019-07-10,High,,nan,26-45,0
CUST-253311,Mr. Michael Taylor MD,72,Male,FR,South Thomas,Geophysical data processor,8993.0,373,Expired,0,0,2025-05-10,Low,williamsmichael@example.com,7559643365,65+,0
CUST-154164,Leslie Mcknight,56,Male,US,Kimberlyton,Pension scheme manager,14223.0,1150,Expired,0,0,2023-03-25,Low,wigginsashley@example.org,nan,46-65,0
CUST-399176,David Owen,78,Female,NL,Anthonybury,Engineering geologist,22432.0,413,Verified,0,0,2025-03-31,Low,grant68@example.org,001-806-891-1128,65+,0
CUST-236637,Timothy Chapman,60,Female,JP,Stantonborough,"Civil engineer, contracting",31645.0,1481,Pending,0,0,2022-04-28,Medium,ihill@example.net,981.848.2972,46-65,1
CUST-236823,Lisa Garza,33,Male,DE,Lucasview,"Nurse, learning disability",13253.0,3622,Verified,0,0,2016-06-17,Low,tammy82@example.com,(602)620-9659,26-45,0
CUST-897953,Stephen Ramirez II,43,Other,JP,Whiteport,Travel agency manager,25102.0,180,Verified,0,0,2025-11-19,Medium,robersonandrew@example.com,+1-921-275-7973,26-45,0
CUST-557311,Sonya Phillips,26,Female,CA,Wesleyland,Wellsite geologist,12980.0,2064,Pending,0,0,2020-09-22,Medium,megan42@example.com,437.831.4697x502,26-45,1
CUST-299429,Jennifer Hutchinson,68,Female,JP,South Matthewmouth,"Teacher, early years/pre",14356.0,3565,Verified,0,0,2016-08-13,Medium,nchen@example.net,001-369-917-7878x23614,65+,0
CUST-293007,Joel Santos,18,Male,DE,Jenniferfort,Contractor,8228.0,2426,Verified,0,0,2019-09-26,Low,christopher39@example.net,001-590-753-2167,18-25,0
CUST-410759,Joshua Johnson,52,Other,JO,West Gina,Airline pilot,11541.0,918,Verified,0,0,2023-11-12,Medium,natalieli@example.org,+1-362-362-4681x254,46-65,0
CUST-154022,George Massey,49,Male,DE,Erikabury,Facilities manager,8551.0,6,Verified,0,0,2026-05-12,Low,carpenterleslie@example.org,979.263.0115,46-65,0
CUST-528178,William Fletcher,55,Female,CH,Whiteport,"Research officer, government",11124.0,2564,Pending,0,0,2019-05-11,High,rebecca54@example.org,(518)857-9440x2046,46-65,1
CUST-915987,Jennifer Gonzales,31,Other,JP,Laurastad,Management consultant,46053.0,1565,Expired,0,0,2022-02-03,Medium,johnpatterson@example.com,571-987-2654,26-45,0
CUST-709918,Gregory Johnson,68,Male,AU,Smithfurt,Police officer,11332.0,2990,Pending,0,0,2018-03-11,Medium,adrienne64@example.org,(425)717-9066,65+,1
CUST-697329,Jason Dunn,80,Other,EG,Mcdanieltown,"Designer, multimedia",139060.0,1156,Verified,0,0,2023-03-19,Medium,christopher63@example.org,481.697.1525,65+,0
CUST-577127,Andres Jones,69,Male,JP,Staceyville,Armed forces technical officer,31111.0,563,Pending,0,0,2024-11-01,High,jacobgutierrez@example.com,(694)449-2461,65+,1
CUST-145864,Eric Garcia,34,Male,SG,New Scott,Visual merchandiser,25068.0,1097,Verified,0,0,2023-05-17,Low,fbenton@example.com,+1-645-542-2360x631,26-45,0
CUST-841821,Joan Berger,28,Male,MA,East Connorberg,IT consultant,12078.0,3112,Verified,0,0,2017-11-09,Medium,susan31@example.com,(620)758-5862x466,26-45,0
CUST-670019,Christopher Brown,33,Male,SG,Lake Melanieview,"Teacher, English as a foreign language",35961.0,422,Verified,0,0,2025-03-22,Low,troyroberts@example.org,(439)718-9825x9798,26-45,0
CUST-254535,Ryan Davila,63,Other,GB,Port Haley,"Teacher, secondary school",14721.0,3601,Verified,0,0,2016-07-08,Low,kzamora@example.com,001-819-663-3541x0140,46-65,0
CUST-395503,Benjamin Brown,63,Male,FR,Melissafurt,Investment analyst,,485,Verified,0,0,2025-01-18,Low,,nan,46-65,0
CUST-812437,Anna Evans,72,Male,NL,Lake Matthew,Financial trader,132198.0,2815,Verified,0,0,2018-09-02,Low,summer56@example.com,272.279.9788,65+,0
CUST-845859,Mark Maxwell,27,Male,NL,Port Brandyville,Risk manager,20594.0,609,Pending,0,0,2024-09-16,High,jamesfrench@example.net,(903)292-4438x9058,26-45,1
CUST-705912,Ricky Powers,72,Other,US,Macdonaldhaven,Higher education careers adviser,49241.0,371,Verified,0,0,2025-05-12,Low,rbaldwin@example.com,+1-458-361-6991,65+,0
CUST-932046,James Perez,60,Male,SG,East Sherryshire,Special effects artist,13464.0,2679,Expired,0,0,2019-01-16,Medium,lrose@example.net,+1-736-830-8537,46-65,0
CUST-709184,Amanda Moyer,71,Other,DE,Maryville,Publishing rights manager,21493.0,2841,Pending,0,0,2018-08-07,High,,(471)260-7959x57724,65+,1
CUST-240082,Jeffrey Vaughn,32,Male,NL,Jonathanberg,Research scientist (medical),76081.0,1479,Pending,0,0,2022-04-30,High,gibsonpatrick@example.net,001-864-276-7884x217,26-45,1
CUST-541531,Elizabeth Thompson,49,Male,SG,Port Elizabeth,"Teacher, primary school",14201.0,229,Pending,0,0,2025-10-01,Medium,xgreen@example.org,nan,46-65,1
CUST-835473,Ashley Mccarty,31,Other,DE,New Danielleshire,"Psychologist, sport and exercise",78332.0,1954,Pending,0,0,2021-01-10,High,ohenson@example.com,929-311-3974x6258,26-45,1
CUST-536726,Adrian Moore,37,Male,AU,South Benjaminchester,"Scientist, marine",36149.0,574,Pending,0,0,2024-10-21,High,lrogers@example.org,(937)823-4693x853,26-45,1
CUST-216671,Joshua Williams,37,Male,NL,Wilsonview,"Surveyor, building",14857.0,132,Verified,0,0,2026-01-06,Low,haysmatthew@example.net,(214)515-6736,26-45,0
CUST-969812,Ryan Lewis,51,Other,AU,East Sarahfort,Research scientist (physical sciences),34292.0,2906,Verified,0,0,2018-06-03,Low,qthompson@example.com,001-460-764-2342x867,46-65,0
CUST-749114,Joseph Johnson,25,Male,CA,Webbchester,Recruitment consultant,43511.0,3369,Pending,0,0,2017-02-25,High,nlane@example.com,(551)512-1559,18-25,1
CUST-157327,Kathleen Benson,65,Other,CA,Matthewhaven,Quarry manager,34039.0,1106,Verified,0,0,2023-05-08,Low,pjohnson@example.org,704-804-2265x7793,46-65,0
CUST-726116,Veronica Terry,19,Female,UA,North Mackenzie,"Therapist, horticultural",7338.0,827,Verified,0,0,2024-02-11,Low,brent59@example.org,001-232-696-2456x86872,18-25,0
CUST-423595,Charles Smith,19,Female,JP,New Oscar,Educational psychologist,13240.0,1631,Verified,0,0,2021-11-29,Low,zrhodes@example.org,001-208-243-7769x4332,18-25,0
